KANAL;typ;nazwa_dluga;Nazwa_krotka;Rozdzielczosc;USI;EPG_ID;typ_kanalu;male_logo;duze_logo;Lista_praw;ON_ID;TS_ID;Frequency;Polaryzacja;Modulacja;SymbolRate;FEC;Nazwa_TSP;Service_Id;Typ_ESP;C_R;
0;MOZAIKA;;;;;;;;;;;T01.01.94_E01.02.19;
222;Filmy i seriale;TVN Fabu\u0142a HD;TVN Fabu\u0142a HD;HD;200393;14258;DTH;B691933D4D5DFF8BAE23B2C93A0CC7460D180C34.png;FD7E2E453773936EDBB396629E64722024DF182C.png; 33 ;318;1600;11508;1;2;27500;4;TVN Fabuła;15830;1;1;T01.01.94_E01.02.19;
223;Filmy i seriale;TVP Seriale;TVP Seriale;SD;200279;14130;DTH;4C13C756D928C97920B6B5EE631E979D6FD6DD76.png;9C4B1CB2EEEE94327186D97FEE65F62150A3FF33.png; 33 ;318;11400;10796;1;2;27500;3;TVP Seriale;15708;1;1;T01.01.94_E01.02.19;
224;Filmy i seriale;TVP Kultura;TVP Kultura;SD;200256;14016;DTH;3A9E15334377C836128DAA03D1506A50D5C86C26.png;7522D6576933FD68C5BFBC1771FCC319E3ADC625.png; ;318;11400;10796;1;2;27500;3;TVP Kultura;15705;1;1;T01.01.94_E01.02.19;
225;Filmy i seriale;Stopklatka TV;Stopklatka TV;SD;200371;14237;DTH;6772C69E3EC189888146D2FEBB186E7F3569D1F6.png;2CF10E7CC812B7DAE1ED781A846DF3F6A18B92DB.png; 33 ;318;11200;10758;1;2;27500;3;Stopklatka TV;17019;1;1;T01.01.94_E01.02.19;
226;Filmy i seriale;Kino Polska HD;Kino Polska HD;HD;200317;15014;DTH;019609E07C1FFEE2FA9C0ECA91430F839E2E6AE2.png;1D67778DA58AD18B50B93193306E4F27FEC1E762.png; ;318;11900;10892;0;2;27500;3;Kino Polska HD;4806;1;1;T01.01.94_E01.02.19;
228;Filmy i seriale;13 Ulica HD;13 Ulica HD;HD;200402;14281;DTH;EA7C6E0C1A5C4B1693202E8143A478DA61EA1C06.png;9A999D9349846DA3273C70954544039EF7491B37.png; ;318;12000;10911;1;2;27500;3;13 Ulica HD;15910;1;1;T01.01.94_E01.02.19;
229;Filmy i seriale;Comedy Central HD;Comedy Central HD;HD;200386;14250;DTH;97EFEB806D1C11C938B52FB4ADDF9645BFDD7094.png;97EFEB806D1C11C938B52FB4ADDF9645BFDD7094.png; ;318;6500;12015;0;2;27500;3;Comedy Central HD;12;1;1;T01.01.94_E01.02.19;
230;Filmy i seriale;Comedy Central Family HD;Comedy Central Family HD;HD;200275;14097;DTH;D9D1BB69082FEBA5AA1AD52741A96E4F2E92ECA9.png;D9D1BB69082FEBA5AA1AD52741A96E4F2E92ECA9.png; ;318;6500;12015;0;2;27500;3;Comedy Central Family HD;16;1;1;T01.01.94_E01.02.19;
231;Filmy i seriale;Ale Kino+ HD;Ale Kino+ HD;HD;200334;14200;DTH;5D0E5A7E9331749AA9E9DA21CB0114137BC438E6.png;E9DFE24762D99AF5734985F5FFA3274C5B884711.png; ;318;1100;11411;0;2;27500;3;Ale Kino+ HD;14209;1;1;T01.01.94_E01.02.19;
232;Filmy i seriale;Paramount Channel HD;Paramount Channel HD;HD;200389;14175;DTH;247506C24AF37090382067409C97106EDC517777.png;850EB9A66B7120E2F29724860418193EA22D9E01.png; ;318;6500;12015;0;2;27500;3;Paramount Channel HD;13;1;1;T01.01.94_E01.02.19;
233;Filmy i seriale;Kino TV;Kino TV;SD;200005;14132;DTH;BFE9FD914DE53008A67DD6FA9B119058A2109E7E.png;F6C8567FC80423CC7EFDECD822CA571A07DB8986.png; ;318;11400;10796;1;2;27500;3;Kino TV;15713;1;1;T01.01.94_E01.02.19;
234;Filmy i seriale;AMC HD;AMC HD;HD;200222;14164;DTH;B2CF71F44662B74B7ED3622E01D5626CBD4D9038.png;F4DA8FCA6E0C989EC81AA615442331E29F231314.png; ;318;1300;11449;0;2;27500;3;AMC HD;15031;1;1;T01.01.94_E01.02.19;
235;Filmy i seriale;TNT HD;TNT HD;HD;200251;14219;DTH;7C5407FD7C674E2E74C2A1BD72853FBD314E2E4E.png;7C5407FD7C674E2E74C2A1BD72853FBD314E2E4E.png; ;113;7900;12284;0;2;27500;3;TNT;10501;1;1;T01.01.94_E01.02.19;
236;Filmy i seriale;FOX HD;FOX HD;HD;200198;14138;DTH;B11A02C826ABB335C118A1990C4DC1003852F69F.png;6DC9C51A2010B5D5C77BE98227565B78C397E41C.png; ;113;7800;12265;1;2;27500;3;FOX HD;3111;1;1;T01.01.94_E01.02.19;
237;Filmy i seriale;FOX Comedy HD;FOX Comedy HD;HD;200289;14166;DTH;7ADC7282F4E57A862BB222EDF866CB1EE97F6B23.png;5FBB5444326807B293303A1E5AB13B92AEF3742C.png; ;113;7800;12265;1;2;27500;3;FOX Life HD;3103;1;1;T01.01.94_E01.02.19;
239;Filmy i seriale;AXN HD;AXN HD;HD;200196;14172;DTH;4D97C55C123B8672FA13DE6D15E69E6761FB38C3.png;4D97C55C123B8672FA13DE6D15E69E6761FB38C3.png; ;113;7800;12265;1;2;27500;3;AXN HD;3109;1;1;T01.01.94_E01.02.19;
240;Filmy i seriale;AXN Black;AXN Black;SD;200307;15047;DTH;7A37656698D430BFA72879BB715E214EA61DEDA1.png;61550B16DEC7C9350DB4121505AC6834C0CFBF77.png; ;113;7400;12188;1;2;27500;3;AXN Black;7303;1;1;T01.01.94_E01.02.19;
241;Filmy i seriale;AXN White;AXN White;SD;200308;15046;DTH;330384CA40AF9232D29289DD62BBC51936A2F7C1.png;8EB1EF49712F72F40EEED0EDAA06DBB53CCE32B0.png; ;113;7400;12188;1;2;27500;3;AXN Crime;7302;1;1;T01.01.94_E01.02.19;
242;Filmy i seriale;AXN Spin HD;AXN Spin HD;SD;200335;14201;DTH;554246505283CD137427F6F8EBACEE313D005F5D.png;5082F271D52BBEAFCB0347978BA9618CD005C254.png; ;318;11400;10796;1;2;27500;3;AXN Spin HD;15709;1;1;T01.01.94_E01.02.19;
243;Filmy i seriale;Polsat Film HD;Polsat Film HD;HD;200359;14230;DTH;B20F5E1C98C6FC133D37DCFF167477092AB2EAF5.png;3F51B3540D95DA222B0BF1DAEB150CC88149CFF5.png; ;113;13200;11158;1;2;27500;3;Polsat Film HD;13208;1;1;T01.01.94_E01.02.19;
244;Filmy i seriale;Romance TV HD;Romance TV HD;HD;200218;14174;DTH;F16B9711E54EA15C914A11E350282EBA008486EF.png;BC66C0682E05C97799CD734B3A077887790F3D4B.png; ;318;1300;11449;0;2;27500;3;Romance TV HD;15038;1;1;T01.01.94_E01.02.19;
245;Filmy i seriale;Sci Fi HD;Sci Fi HD;HD;200368;14096;DTH;8A21EAE70CA9D4138784DF120AE02F42A234070B.png;3018E4DE683F3659AB32E99ED950F84BE5D2F0A8.png; ;318;12000;10911;1;2;27500;3;Sci Fi Universal;15934;1;1;T01.01.94_E01.02.19;
246;Filmy i seriale;Epic Drama HD;Epic Drama HD;HD;200474;14307;DTH;3042FA42C6BD2D02C63399890F022B1CB3A2C3A8.png;3FBD825FA9213525A28490E8F27BDF3BF5684A8F.png; ;318;11200;10758;1;2;27500;3;Epic Drama HD;17040;1;1;T01.01.94_E01.02.19;
247;Filmy i seriale;CBS Europa HD;CBS Europa HD;HD;200316;14228;DTH;FA7989A248E85455076631A572C0E7C379C87F3D.png;BDFAA3986FC54270BE73B3471CC901B50E9FA13D.png; ;113;7900;12284;0;2;27500;3;CBS Europa HD;10507;1;1;T01.01.94_E01.02.19;
248;Filmy i seriale;CBS Action;CBS Action;SD;200318;14227;DTH;193E0DC8AD56211C0955755FF9264F3453CCA846.png;7157D04DC268E98856D9D9893AB681C91464EEC0.png; ;318;11200;10758;1;2;27500;3;CBS Action;17026;1;1;T01.01.94_E01.02.19;
250;Filmy i seriale;Sundance TV HD;Sundance TV HD;HD;200350;14195;DTH;BC17B316DEA865AE387A211791DFDCDA8C925C1D.png;036C796B0F541D9093D78CEB0C758A21D9D00E1D.png; ;318;12000;10911;1;2;27500;3;Sundance TV HD;15901;1;1;T01.01.94_E01.02.19;
253;Filmy i seriale;Polsat Romans;Polsat Romans;SD;200360;14229;DTH;222A9DC29D4123325598C201318B78DD37CD137B.png;F2E85416454DAABE599C3B7171E8013FECFBF540.png; ;113;7400;12188;1;2;27500;3;Polsat Romans;7301;1;1;T01.01.94_E01.02.19;
254;Filmy i seriale;Polsat 2 HD;Polsat 2 HD;HD;200034;14139;DTH;88ED9BB9747714266F3085573C59775EE79E1106.png;5D6D4C7387162A01739C43B2879F26A6FDA0E045.png; ;113;13200;11158;1;2;27500;3;Polsat 2 HD;13210;1;1;T01.01.94_E01.02.19;
266;Premium;HBO HD;HBO HD;HD;200202;14165;DTH;9C13E0E35D30E8935C1A95848F815136FF6BFEAD.png;4872EC13057AC726D7F7BB6B4CF22C0E6C13C2BE.png; 34 ;113;7900;12284;0;2;27500;3;HBO HD;10510;1;1;T01.01.94_E01.02.19;
267;Premium;HBO2 HD;HBO2 HD;HD;200215;14147;DTH;DC4F3A23FA49A8D193FD81B7735C5FB2A2313A58.png;45B56A10BDEE95FA4453DE65BAD9AAECB747F0FB.png; 34 ;318;11600;10834;1;2;27500;3;HBO2 HD;3593;1;1;T01.01.94_E01.02.19;
268;Premium;HBO3 HD;HBO3 HD;HD;200216;14148;DTH;ECA4564D8DACB920332E36FAC7B56BC79E36D587.png;450DF49CEC2923B82E7F2E546B54F13D99D257EE.png; 34 ;318;11600;10834;1;2;27500;3;HBO3 HD;3594;1;1;T01.01.94_E01.02.19;
270;Premium;Cinemax HD;Cinemax HD;HD;200208;14149;DTH;B0F06B027B7E81B455637204B55DD92D921346C9.png;B0F06B027B7E81B455637204B55DD92D921346C9.png; 35 ;318;11000;10719;1;2;27500;3;Cinemax HD;4406;1;1;T01.01.94_E01.02.19;
271;Premium;Cinemax 2 HD;Cinemax 2 HD;HD;200201;14150;DTH;B0419448189805EB3E622BAD8F5E8CE6C4D43AE8.png;B0419448189805EB3E622BAD8F5E8CE6C4D43AE8.png; 35 ;113;7800;12265;1;2;27500;3;Cinemax 2 HD;3110;1;1;T01.01.94_E01.02.19;
277;Premium;Canal+;Canal+;HD;200340;14206;DTH;C198E789590F890FA8066BCB7A126D1D1BB51C8B.png;F19594551394349F94B3C8A9B85388886921AEA5.png; 8 ;318;400;11278;1;2;27500;3;Canal+ HD;13020;1;1;T01.01.94_E01.02.19;
278;Premium;Canal+ Film;Canal+ Film;HD;200338;14204;DTH;A2832355361DA12051353335CD9022B9E73BA192.png;D55909BD1B16D332E23A55646DE51CE851FFE496.png; 9 ;318;1100;11411;0;2;27500;3;Canal+ Film;14201;1;1;T01.01.94_E01.02.19;
